GridArea;Type_Of_MP;Physical_Status;Settlement_Method;Count
344;E17;E22;E02;207
344;E17;E22;E02;1
344;E17;E22;E02;12
344;E17;E22;E02;3
344;E17;E22;E02;1
344;E17;E23;D01;3
344;E17;E22;D01;166
344;E17;E22;D01;2
344;E17;E22;D01;4
344;E17;E22;E02;10
344;E17;E22;E02;1
344;E17;E23;D01;1
344;E17;E22;D01;451
344;E17;E22;D01;7
344;E17;E22;D01;5
344;E17;E22;E02;46
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;D03;D01;203
344;E17;D03;E02;3
344;E17;E22;D01;231557
344;E17;E22;D01;1
344;E17;E22;D01;600
344;E17;E22;D01;1112
344;E17;E22;D01;10307
344;E17;E22;D01;1
344;E17;E22;E02;2694
344;E17;E22;E02;43
344;E17;E22;E02;51
344;E17;E22;E02;33
344;E17;E22;E02;12
344;E17;E23;D01;86
344;E17;E22;D01;4
344;E17;E22;D01;381
344;E17;E22;E02;1
344;E17;E22;D01;86
344;E17;E22;D01;4
344;E17;E22;D01;1
344;E17;E22;D01;3
344;E17;D03;D01;1
344;E17;E22;D01;157
344;E17;E22;D01;3
344;E17;E22;D01;1
344;E17;E22;E02;2
344;E17;E23;D01;2
344;E17;D03;D01;4
344;E17;E22;D01;751
344;E17;E22;D01;2
344;E17;E22;D01;3
344;E17;E22;E02;55
344;E17;D03;D01;1
344;E17;D03;E02;7
344;E17;E22;D01;1528
344;E17;E22;D01;5
344;E17;E22;D01;8
344;E17;E22;D01;65
344;E17;E22;E02;88
344;E17;E23;D01;1
344;E17;D03;E02;1
344;E17;E22;E02;17
344;E18;E22;;1
344;E18;E22;;41
344;E18;E22;;1
344;E18;E22;;1
344;E18;E22;;3
344;E17;D03;D01;45
344;E17;E22;D01;652
344;E17;E22;D01;8
344;E17;E22;D01;2
344;E17;E22;D01;5
344;E17;E22;E02;179
344;E17;E22;E02;2
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;D03;D01;2
344;E17;E22;D01;76
344;E17;E22;D01;1
344;E17;E22;D01;1
344;E17;E22;E02;33
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;D03;D01;22
344;E17;E22;D01;5578
344;E17;E22;D01;37
344;E17;E22;D01;19
344;E17;E22;D01;129
344;E17;E22;E02;58
344;E17;E22;E02;4
344;E17;E23;D01;1
344;E17;D03;D01;5
344;E17;E22;D01;3246
344;E17;E22;D01;8
344;E17;E22;D01;10
344;E17;E22;D01;64
344;E17;E22;E02;18
344;E17;E22;E02;1
344;E17;E22;E02;2
344;E17;E23;D01;5
344;E17;E23;D01;1
344;E18;E22;;2
344;E17;D03;D01;2
344;E17;E22;D01;4445
344;E17;E22;D01;53
344;E17;E22;D01;46
344;E17;E22;D01;356
344;E17;E22;E02;5
344;E17;E22;E02;3
344;E17;E23;D01;1
344;E18;D03;;6
344;E18;E22;;1
344;E18;E22;;23
344;E18;E22;;16
344;E18;E22;;2
344;E18;E22;;2
344;E18;E22;;780
344;E18;E22;;119
344;E18;E23;;1
344;E17;D03;D01;1
344;E17;E22;D01;330
344;E17;E22;D01;10
344;E17;E22;D01;5
344;E17;E22;D01;3
344;E17;E22;E02;3
344;E17;E22;E02;3
344;E18;E22;;11
344;E18;E22;;2
344;E18;E22;;2
344;E18;E22;;27
344;E18;E22;;11
344;E17;E22;D01;1121
344;E17;E22;D01;1
344;E17;E22;D01;1
344;E17;E22;D01;27
344;E17;E23;D01;3
344;E17;E22;D01;1
344;E17;E22;D01;1
344;E17;E22;D01;2389
344;E17;E22;D01;6
344;E17;E22;D01;3
344;E17;E22;D01;33
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;E23;D01;3
344;E17;E22;D01;5
344;E17;E22;D01;1845
344;E17;E22;D01;2
344;E17;E22;D01;1
344;E17;E22;D01;16
344;E17;E23;D01;1
344;E17;E22;D01;84
344;E17;E22;D01;1
344;E17;E22;D01;2
344;E17;E22;E02;52
344;E17;D03;D01;13
344;E17;E22;D01;217
344;E17;E22;D01;1
344;E17;E22;D01;4
344;E17;E22;E02;2
344;E17;D03;D01;1
344;E17;E22;D01;7
344;E17;E22;E02;11
344;E17;D03;D01;1
344;E17;E22;D01;6572
344;E17;E22;D01;9
344;E17;E22;D01;13
344;E17;E22;D01;79
344;E17;E22;E02;2
344;E17;E23;D01;2
344;E18;E22;;35
344;E17;D03;D01;3
344;E17;D03;E02;2
344;E17;E22;D01;363
344;E17;E22;D01;1
344;E17;E22;D01;4
344;E17;E22;D01;11
344;E17;E22;E02;21
344;E17;E22;E02;2
344;E17;E22;D01;19
344;E17;E22;D01;1
344;E17;E22;E02;1
344;E17;E22;D01;8
344;E17;E22;E02;1
344;E17;D03;D01;3
344;E17;D03;E02;1
344;E17;E22;D01;1610
344;E17;E22;D01;20
344;E17;E22;D01;22
344;E17;E22;D01;10
344;E17;E22;E02;122
344;E17;E22;E02;4
344;E17;E22;E02;7
344;E17;E22;E02;1
344;E18;E22;;3
344;E18;E22;;1
344;E18;E22;;25
344;E17;D03;D01;8
344;E17;E22;D01;10929
344;E17;E22;D01;31
344;E17;E22;D01;40
344;E17;E22;D01;230
344;E17;E22;E02;296
344;E17;E22;E02;3
344;E17;E22;E02;5
344;E17;E22;E02;3
344;E17;E23;D01;1
344;E18;E22;;1
344;E17;E22;D01;1753
344;E17;E22;D01;2
344;E17;E22;D01;5
344;E17;E22;D01;50
344;E17;E22;E02;2
344;E17;E23;D01;4
344;E17;E22;D01;4
344;E17;E22;D01;23
344;E17;E22;E02;15
344;E18;E22;;1
344;E17;E22;D01;279
344;E17;E22;D01;3
344;E17;E22;D01;2
344;E17;E22;D01;13
344;E17;E23;D01;1
344;E17;E22;D01;7
344;E17;E22;D01;2
344;E17;D03;D01;1
344;E17;E22;D01;4942
344;E17;E22;D01;9
344;E17;E22;D01;9
344;E17;E22;D01;167
344;E17;E22;E02;43
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;E22;E02;1
344;E17;E23;D01;7
344;E17;D03;D01;1
344;E17;E22;D01;1696
344;E17;E22;D01;3
344;E17;E22;D01;4
344;E17;E22;D01;14
344;E17;E22;E02;1
344;E17;E23;D01;1
344;E17;E22;D01;44
344;E17;E22;E02;29
344;E18;E22;;2
344;E18;E22;;12533
344;E18;E23;;1
344;E17;E22;D01;7
344;E17;E22;D01;3583
344;E17;E22;D01;17
344;E17;E22;D01;11
344;E17;E22;D01;250
344;E17;E22;E02;6
344;E17;E22;E02;1
344;E17;E22;D01;14
344;E17;E22;D01;1
344;E18;E22;;2
344;E18;E22;;44
344;E18;E22;;349
344;E18;E22;;1
344;E18;E22;;150
344;E18;E22;;1357
344;E18;E23;;1
344;E17;D03;D01;1
344;E17;E22;D01;1097
344;E17;E22;D01;5
344;E17;E22;D01;4
344;E17;E22;D01;107
344;E17;E22;E02;3
344;E18;E22;;4
344;D01;D02;;3
344;D01;D02;;6
344;D01;D02;;5
344;D01;E22;;2
344;D02;D02;;24887
344;D02;D02;;671
344;D02;D02;;422
344;D02;D03;;1
344;D02;E22;;5
344;D02;E22;;64
344;D02;E22;;2
344;D04;D02;;121
344;D04;D02;;8
344;D04;D02;;63
344;D04;E22;;12534
344;D05;D02;;1
344;D05;D02;;10
344;D05;D03;;1
344;D05;D03;;2
344;D05;E22;;2
344;D05;E22;;109
344;D06;D02;;6
344;D06;D02;;207
344;D06;D03;;2
344;D06;D03;;18
344;D06;E22;;43
344;D06;E22;;15110
344;D06;E23;;5
344;D07;D02;;133
344;D07;D02;;62
344;D07;D03;;11
344;D07;D03;;12
344;D07;E22;;11548
344;D07;E22;;3691
344;D07;E23;;4
344;D07;E23;;1
344;D08;D02;;1631
344;D08;D02;;301
344;D08;E22;;28
344;D08;E22;;2
344;D09;D02;;8
344;D09;D02;;1
344;D09;D03;;1
344;D09;E22;;55
344;D09;E22;;45
344;D10;D02;;17
344;D10;D02;;3
344;D10;E22;;7
344;D11;D02;;13
344;D11;D02;;1
344;D11;E22;;13
344;D12;D02;;168
344;D12;D02;;1
344;D12;E22;;1
344;D14;D02;;1228
344;D14;E22;;31931
344;D14;E23;;3
344;D15;D02;;23
344;D15;E22;;12534
344;D20;D03;;2
344;D99;D02;;10855
344;D99;D02;;2573
344;D99;E22;;159
344;D99;E22;;95
344;E17;D02;D01;643
344;E17;D02;D01;1
344;E17;D02;D01;3
344;E17;D02;E01;4181
344;E17;D02;E01;11
344;E17;D02;E01;1
344;E17;D02;E01;6
344;E17;D02;E01;4294
344;E17;D02;E01;1
344;E17;D02;E01;1
344;E17;D02;E01;1800
344;E17;D02;E01;1
344;E17;D02;E02;304
344;E17;D02;E02;1
344;E17;D02;E02;1
344;E17;D03;D01;1330
344;E17;D03;E02;27
344;E17;E23;D01;560
344;E17;E23;D01;2
344;E17;E23;E02;2
344;E18;D02;;6
344;E18;D02;;1
344;E18;D02;;2
344;E18;D02;;2
344;E18;D02;;228
344;E18;D02;;2
344;E18;D02;;1
344;E18;D02;;7
344;E18;D02;;94
344;E18;D02;;29
344;E18;D02;;13
344;E18;D02;;1
344;E18;D03;;1
344;E18;D03;;5
344;E20;D02;;89
344;E20;D03;;10
344;E20;E22;;208
347;E17;E22;D01;42
347;E17;E22;D01;1
347;E17;E22;E02;3
347;E18;E22;;3
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E17;E22;D01;2
347;E17;E22;D01;152
347;E17;E22;D01;1
347;E17;E22;E02;44
347;E17;E22;D01;382
347;E17;E22;D01;1
347;E17;E22;E01;9
347;E17;E22;E01;8
347;E17;E22;E02;45
347;E17;E22;E02;1
347;E18;E22;;90
347;E18;E22;;81
347;E18;E22;;1
347;E17;E22;D01;44
347;E17;E22;E01;1
347;E17;E22;E02;19
347;E17;E22;E02;2
347;E17;E22;D01;815
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E17;E22;D01;12
347;E17;E22;E01;3
347;E17;E22;E02;14
347;E17;E22;D01;5
347;E17;E22;D01;23
347;E17;E22;E02;2
347;E17;D03;E01;21
347;E17;E22;D01;849
347;E17;E22;D01;6
347;E17;E22;D01;11
347;E17;E22;D01;43
347;E17;E22;E01;3
347;E17;E22;E02;24
347;E17;E22;D01;3
347;E17;E22;D01;7
347;E17;E22;D01;18
347;E17;E22;D01;3
347;E17;E22;E02;1
347;E17;E22;D01;47
347;E17;E22;D01;1
347;E17;E22;D01;5
347;E17;E22;E02;2
347;E17;E22;E02;2
347;E18;E22;;2
347;E17;E22;D01;69
347;E17;E22;D01;1
347;E17;E22;E01;2
347;E17;E22;E01;1
347;E17;E22;E02;18
347;E17;E22;D01;354
347;E17;E22;D01;1
347;E17;E22;D01;6
347;E17;E22;D01;14
347;E17;E22;E01;1
347;E17;E22;E02;2
347;E17;E22;D01;215
347;E17;E22;D01;1
347;E17;E22;D01;2
347;E17;E22;D01;14
347;E17;E22;E02;70
347;E17;E22;D01;418
347;E17;E22;D01;6
347;E17;E22;D01;6
347;E17;E22;D01;45
347;E18;E22;;6
347;E18;E22;;5
347;E18;E22;;93
347;E18;E22;;6
347;E18;E22;;1
347;E17;E22;D01;31
347;E17;E22;D01;1
347;E18;E22;;2
347;E17;E22;D01;78
347;E17;E22;D01;1
347;E17;E22;D01;3
347;E17;E22;D01;338
347;E17;E22;D01;1
347;E17;E22;D01;3
347;E17;E22;D01;17
347;E17;E22;E01;1
347;E17;E22;E01;3
347;E17;E22;D01;1
347;E17;E22;D01;128
347;E17;E22;D01;1
347;E17;E22;D01;3
347;E17;E22;E01;1
347;E18;E22;;6
347;E17;E22;D01;1051
347;E17;E22;D01;1
347;E17;E22;D01;11
347;E17;E22;D01;2
347;E17;E22;D01;2
347;E17;E22;E01;11
347;E17;E22;E01;3
347;E17;E22;E02;2
347;E17;E22;D01;18
347;E17;E22;D01;28
347;E17;E22;D01;2
347;E17;E22;E01;1
347;E17;E22;D01;2
347;E17;E22;E02;1
347;E17;E22;D01;113
347;E17;E22;D01;1
347;E17;E22;D01;2
347;E17;E22;D01;3
347;E17;E22;D01;16
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E17;D03;E01;2
347;E17;E22;D01;20016
347;E17;E22;D01;75
347;E17;E22;D01;222
347;E17;E22;D01;1537
347;E17;E22;E01;35
347;E17;E22;E01;6
347;E17;E22;E02;307
347;E17;E22;E02;1
347;E17;E22;E02;1
347;E17;E22;E02;4
347;E17;E22;E02;2
347;E17;E23;D01;2
347;E18;E22;;1
347;E18;E22;;1
347;E18;E22;;1
347;E18;E22;;19
347;E17;E22;D01;689
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E17;E22;D01;14
347;E17;E22;E02;15
347;E17;E22;E02;1
347;E17;E22;D01;39
347;E17;E22;D01;2
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E17;E22;D01;1
347;E18;E22;;1
347;E17;E22;D01;16
347;E17;E22;D01;1
347;E17;E22;D01;2
347;E17;E22;D01;361
347;E17;E22;D01;2
347;E17;E22;D01;6
347;E17;E22;D01;11
347;E17;E22;E02;2
347;E17;E22;D01;155
347;E17;E22;D01;3
347;E18;E22;;1768
347;E17;E22;D01;238
347;E17;E22;D01;2
347;E17;E22;D01;2
347;E17;E22;D01;23
347;E17;E22;E01;1
347;E18;E22;;1
347;E18;E22;;82
347;E18;E22;;2
347;E18;E22;;262
347;E17;E22;D01;60
347;E17;E22;D01;1
347;E17;E22;D01;7
347;D01;E22;;1
347;D02;D02;;162
347;D02;D02;;72
347;D02;E22;;2
347;D04;D02;;6
347;D04;D02;;5
347;D04;E22;;1767
347;D04;E23;;1
347;D05;D02;;1
347;D05;D03;;3
347;D05;E22;;97
347;D06;D02;;2
347;D06;D02;;18
347;D06;E22;;2164
347;D06;E23;;1
347;D07;D02;;1
347;D07;D02;;9
347;D07;D02;;1
347;D07;D03;;3
347;D07;E22;;1
347;D07;E22;;2255
347;D07;E23;;1
347;D08;D02;;1
347;D09;D02;;1
347;D09;E22;;1
347;D10;E22;;1
347;D11;E22;;1
347;D11;E22;;3
347;D12;D02;;1
347;D14;D02;;485
347;D14;E22;;2824
347;D14;E23;;7
347;D15;D02;;1
347;D15;E22;;1767
347;D15;E23;;1
347;D99;D02;;8
347;D99;D02;;17
347;D99;D03;;3
347;D99;E22;;9
347;D99;E22;;173
347;E17;D02;D01;30
347;E17;D02;E01;5
347;E17;D02;E01;19
347;E17;D02;E01;1030
347;E17;D02;E01;1
347;E17;D02;E01;3
347;E17;D02;E02;18
347;E17;D03;D01;4
347;E17;D03;E01;579
347;E17;D03;E02;1
347;E17;E23;D01;55
347;E17;E23;D01;1
347;E17;E23;E01;1
347;E18;D02;;1
347;E18;D02;;1
347;E18;D02;;1
347;E18;D02;;2
347;E18;D02;;23
347;E18;D02;;15
347;E18;D02;;1
347;E20;D02;;2
347;E20;D02;;8
347;E20;E22;;72
348;E17;D03;D01;2
348;E17;E22;D01;267
348;E17;E22;D01;2
348;E17;E22;D01;3
348;E17;E22;E02;28
348;E17;E22;E02;2
348;E18;E22;;4
348;E17;E22;D01;4
348;E17;E22;D01;1
348;E17;E22;D01;1
348;E17;D03;D01;2
348;E17;D03;E02;1
348;E17;E22;D01;979
348;E17;E22;D01;3
348;E17;E22;D01;8
348;E17;E22;E02;249
348;E17;E22;E02;3
348;E17;D03;D01;13
348;E17;E22;D01;800
348;E17;E22;D01;3
348;E17;E22;D01;7
348;E17;E22;E02;215
348;E17;E22;E02;4
348;E18;E22;;62
348;E18;E22;;1
348;E17;E22;D01;2
348;E18;D02;;1
348;E18;E22;;81
348;E18;E22;;4
348;E17;D03;D01;1
348;E17;E22;D01;110
348;E17;E22;E02;86
348;E17;E22;D01;4
348;E17;D03;D01;1
348;E17;E22;D01;1615
348;E17;E22;D01;4
348;E17;E22;D01;28
348;E17;E22;E02;88
348;E17;E22;E02;3
348;E17;E23;D01;1
348;E17;E22;D01;133
348;E17;E22;D01;1
348;E17;E22;D01;1
348;E17;E22;E02;4
348;E17;D03;D01;54
348;E17;E22;D01;185
348;E17;E22;D01;2
348;E17;E22;E02;14
348;E17;D03;D01;1
348;E17;E22;D01;2560
348;E17;E22;D01;1
348;E17;E22;D01;32
348;E17;E22;D01;76
348;E17;E22;E02;146
348;E17;E22;E02;3
348;E17;E22;E02;2
348;E17;E23;D01;3
348;E17;E22;D01;3
348;E17;E22;D01;9
348;E17;E22;D01;27
348;E17;D03;D01;1
348;E17;E22;D01;18
348;E17;E22;E02;3
348;E17;D03;E02;1
348;E17;E22;D01;173
348;E17;E22;D01;10
348;E17;E22;E02;28
348;E17;E22;E02;3
348;E18;E22;;11
348;E17;E22;E02;1
348;E18;E22;;1
348;E17;D03;D01;2
348;E17;E22;D01;131
348;E17;E22;D01;1
348;E17;E22;D01;5
348;E17;E22;E02;42
348;E17;E22;E02;1
348;E17;E22;D01;3
348;E17;D03;D01;6
348;E17;E22;D01;1083
348;E17;E22;D01;22
348;E17;E22;D01;49
348;E17;E22;E02;10
348;E17;E23;D01;1
348;E17;E22;D01;446
348;E17;E22;D01;4
348;E17;E22;D01;23
348;E17;E22;E02;1
348;E17;E22;D01;1077
348;E17;E22;D01;31
348;E17;E22;D01;79
348;E17;E22;E02;1
348;E18;D03;;5
348;E18;E22;;3
348;E18;E22;;1
348;E18;E22;;239
348;E17;E22;D01;74
348;E17;E22;D01;2
348;E17;E22;D01;5
348;E17;E22;E02;1
348;E18;E22;;2
348;E18;E22;;2
348;E17;E22;D01;197
348;E17;E22;D01;5
348;E17;E22;D01;2
348;E17;E22;E02;1
348;E17;E22;D01;362
348;E17;E22;D01;1
348;E17;E22;D01;4
348;E17;E22;D01;17
348;E17;E22;E02;1
348;E18;E22;;2
348;E17;E22;D01;276
348;E17;E23;D01;1
348;E17;E22;D01;122
348;E17;E22;D01;2
348;E17;E22;D01;3
348;E17;D03;D01;119
348;E17;D03;D01;7
348;E17;E22;D01;29887
348;E17;E22;D01;267
348;E17;E22;D01;1980
348;E17;E22;E02;125
348;E17;E22;E02;9
348;E17;E22;E02;2
348;E17;E23;D01;17
348;E17;E22;D01;43
348;E17;D03;D01;1
348;E17;E22;D01;2
348;E17;E22;D01;546
348;E17;E22;D01;6
348;E17;E22;D01;14
348;E18;E22;;2
348;E17;E22;D01;48
348;E17;E22;D01;1
348;E17;E22;D01;1
348;E17;E22;D01;6
348;E17;E22;D01;1877
348;E17;E22;D01;22
348;E17;E22;D01;46
348;E17;E22;E02;127
348;E17;E22;E02;1
348;E17;E22;E02;5
348;E18;E22;;1
348;E17;E22;D01;2179
348;E17;E22;D01;27
348;E17;E22;D01;1
348;E17;E22;D01;68
348;E17;E22;E02;56
348;E17;E22;E02;1
348;E17;E22;E02;4
348;E17;E23;D01;1
348;E17;E22;D01;433
348;E17;E22;D01;4
348;E17;E22;D01;17
348;E17;E22;E02;7
348;E17;E22;E02;1
348;E17;E22;E02;1
348;E17;E23;D01;1
348;E17;E22;D01;2
348;E17;E22;D01;5
348;E18;E22;;1
348;E17;E22;D01;35
348;E17;E22;D01;1
348;E17;E22;D01;2
348;E17;E22;D01;945
348;E17;E22;D01;5
348;E17;E22;D01;50
348;E17;E22;E02;8
348;E17;E23;D01;1
348;E17;E22;D01;311
348;E17;E22;D01;2
348;E17;E22;D01;3
348;E17;E22;D01;2
348;E17;E22;E02;1
348;E17;E22;E02;1
348;E18;E22;;2563
348;E18;E23;;1
348;E17;E22;D01;526
348;E17;E22;D01;8
348;E17;E22;D01;43
348;E17;E22;E02;2
348;E18;E22;;12
348;E18;E22;;82
348;E18;E22;;245
348;E18;E22;;2
348;E17;E22;D01;163
348;E17;E22;D01;3
348;E17;E22;D01;14
348;E18;E22;;1
348;D01;D02;;5
348;D01;D02;;5
348;D01;D02;;4
348;D02;D02;;3321
348;D02;D02;;20
348;D02;D02;;283
348;D02;E22;;5
348;D02;E22;;15
348;D04;D02;;1
348;D04;D02;;18
348;D04;E22;;2564
348;D05;D02;;3
348;D05;E22;;14
348;D06;D02;;1
348;D06;D02;;30
348;D06;D03;;17
348;D06;E22;;3059
348;D06;E23;;2
348;D07;D02;;6
348;D07;D02;;18
348;D07;D03;;11
348;D07;E22;;15
348;D07;E22;;3050
348;D07;E23;;2
348;D08;D02;;2
348;D08;D03;;1
348;D08;E22;;1
348;D09;D02;;2
348;D09;D02;;1
348;D09;E22;;4
348;D09;E22;;8
348;D10;D02;;2
348;D11;D02;;3
348;D11;D02;;3
348;D12;D02;;1
348;D12;D02;;2
348;D12;E22;;6
348;D14;D02;;258
348;D14;E22;;6767
348;D15;D02;;4
348;D15;E22;;2564
348;D99;D02;;2809
348;D99;D02;;259
348;D99;E22;;37
348;D99;E22;;2
348;E17;D02;D01;334
348;E17;D02;E01;576
348;E17;D02;E01;2
348;E17;D02;E01;1
348;E17;D02;E01;9
348;E17;D02;E01;1344
348;E17;D02;E01;16
348;E17;D02;E02;40
348;E17;D02;E02;1
348;E17;D02;E02;1
348;E17;D03;D01;59
348;E17;D03;D01;4
348;E17;D03;E02;4
348;E17;E23;D01;61
348;E17;E23;D01;1
348;E18;D02;;8
348;E18;D02;;2
348;E18;D02;;1
348;E18;D02;;64
348;E18;D02;;1
348;E18;D02;;3
348;E18;D02;;28
348;E18;D02;;3
348;E18;D02;;2
348;E18;D02;;1
348;E18;D03;;2
348;E20;D02;;58
348;E20;D03;;4
348;E20;E22;;88
351;E17;E22;D01;48
351;E17;E22;E02;4
351;E17;E22;D01;1
351;E17;E22;D01;1
351;E17;E22;D01;176
351;E17;E22;E02;45
351;E17;E22;E02;2
351;E17;E22;D01;213
351;E17;E22;E02;47
351;E17;E22;E02;1
351;E18;E22;;3
351;E17;E22;D01;1
351;E18;E22;;4
351;E17;E22;D01;67
351;E17;E22;E02;16
351;E17;E22;D01;1
351;E17;E22;D01;325
351;E17;E22;D01;4
351;E17;E22;E02;11
351;E17;E22;E02;1
351;E17;E22;D01;1
351;E17;E22;D01;34
351;E17;E22;E02;1
351;E17;E22;D01;517
351;E17;E22;D01;12
351;E17;E22;E02;26
351;E17;E23;D01;1
351;E17;E22;D01;3
351;E17;E22;D01;10
351;E17;E22;E02;1
351;E17;E22;D01;17
351;E17;E22;E02;5
351;E17;E22;E02;1
351;E17;E22;D01;15
351;E17;E22;E02;4
351;E17;E22;E02;1
351;E18;E22;;2
351;E17;E22;D01;28
351;E17;E22;E02;10
351;E18;D02;;3
351;E17;E22;D01;2
351;E17;E22;D01;267
351;E17;E22;D01;3
351;E17;E22;D01;138
351;E17;E22;D01;5
351;E17;E23;D01;1
351;E17;E22;D01;244
351;E17;E22;D01;1
351;E17;E22;D01;11
351;E18;E22;;1
351;E18;E22;;1
351;E18;E22;;18
351;E18;E22;;2
351;E17;E22;D01;20
351;E17;E22;E02;1
351;E17;E22;D01;52
351;E17;E22;D01;1
351;E17;E22;D01;107
351;E17;E22;D01;1
351;E17;E22;D01;14169
351;E17;E22;D01;16
351;E17;E22;D01;16
351;E17;E22;D01;4
351;E17;E22;D01;412
351;E17;E22;E02;43
351;E17;E22;E02;8
351;E17;E22;E02;1
351;E17;E22;E02;2
351;E17;E22;D01;33
351;E17;E22;D01;9
351;E17;E22;D01;1
351;E17;E22;D01;2
351;E17;E22;D01;240
351;E18;E22;;3
351;E17;E22;D01;10
351;E17;E22;D01;1
351;E17;E22;D01;1203
351;E17;E22;D01;2
351;E17;E22;D01;2
351;E17;E22;D01;1
351;E17;E22;D01;20
351;E17;E22;E02;59
351;E17;E22;E02;1
351;E17;E22;E02;2
351;E17;E22;E02;6
351;E17;E22;E02;1
351;E17;E22;D01;256
351;E17;E22;D01;1
351;E17;E22;D01;1
351;E17;E22;D01;5
351;E17;E22;E02;4
351;E17;E22;D01;52
351;E17;E22;E02;1
351;E17;E22;D01;2
351;E17;E22;E02;1
351;E18;E22;;1
351;E17;E22;D01;17
351;E17;E22;D01;1
351;E17;E22;D01;250
351;E17;E22;D01;1
351;E17;E22;D01;1
351;E17;E22;D01;6
351;E17;E22;E02;2
351;E17;E22;D01;92
351;E17;E22;D01;1
351;E17;E22;E02;1
351;E17;E22;D01;2
351;E17;E22;E02;6
351;E18;E22;;490
351;E17;E22;D01;181
351;E17;E22;D01;8
351;E17;E22;E02;1
351;E18;E22;;10
351;E18;E22;;2
351;E18;E22;;2
351;E18;E22;;32
351;E17;E22;D01;38
351;E17;E22;D01;1
351;D01;E22;;3
351;D02;D02;;25
351;D02;D02;;16
351;D02;D02;;26
351;D04;D02;;2
351;D04;D02;;1
351;D04;E22;;490
351;D05;D02;;1
351;D05;E22;;3
351;D06;D02;;7
351;D06;E22;;564
351;D07;D02;;7
351;D07;E22;;561
351;D09;D02;;2
351;D09;E22;;3
351;D10;D02;;1
351;D10;E22;;3
351;D11;D02;;1
351;D11;E22;;1
351;D12;D02;;2
351;D12;E22;;6
351;D14;D02;;11
351;D14;E22;;323
351;D14;E23;;2
351;D15;E22;;490
351;D99;D02;;5
351;D99;D02;;2
351;D99;E22;;22
351;D99;E22;;2
351;E17;D02;D01;68
351;E17;D02;E01;78
351;E17;D02;E01;469
351;E17;D02;E01;484
351;E17;D02;E02;29
351;E17;D02;E02;1
351;E17;D03;D01;1
351;E17;E23;D01;13
351;E18;D02;;1
351;E18;D02;;5
351;E18;D02;;1
351;E18;D02;;1
351;E18;D02;;4
351;E20;D02;;26
351;E20;E22;;30
357;E17;E22;D01;10
357;E17;E22;E02;1
357;E17;E22;D01;75
357;E17;E22;D01;1
357;E17;E22;E01;1
357;E17;E22;E02;29
357;E17;E22;D01;65
357;E17;E22;E01;20
357;E17;E22;E01;2
357;E17;E22;E02;31
357;E17;E22;D01;17
357;E17;E22;E02;5
357;E17;E22;D01;155
357;E17;E22;D01;2
357;E17;E22;D01;1
357;E17;E22;E02;19
357;E17;E22;D01;7
357;E17;E22;E02;2
357;E17;E22;D01;173
357;E17;E22;E02;32
357;E17;E23;D01;1
357;E17;E22;D01;1
357;E17;E22;D01;1
357;E17;E22;D01;1
357;E17;E22;E02;1
357;E17;E22;D01;4
357;E17;E22;D01;7
357;E17;E22;E02;5
357;E17;E22;D01;82
357;E17;E22;E02;1
357;E17;E22;D01;58
357;E17;E22;D01;53
357;E17;E22;D01;1
357;E17;E22;D01;2
357;E18;E22;;3
357;E17;E22;D01;12
357;E17;E22;D01;13
357;E17;D03;D01;5
357;E17;E22;D01;4703
357;E17;E22;D01;6
357;E17;E22;D01;96
357;E17;E22;E02;4
357;E17;E23;D01;9
357;E17;E22;D01;35
357;E17;E22;D01;17
357;E17;E22;E02;1
357;E17;E22;D01;6
357;E17;E22;D01;2
357;E17;E22;D01;25
357;E17;E23;D01;1
357;E17;E22;D01;5
357;E17;E22;E02;1
357;E17;E22;D01;196
357;E17;E22;D01;6
357;E17;E22;E02;14
357;E17;E22;D01;94
357;E17;E22;D01;2
357;E17;E22;E02;2
357;E17;E22;E02;1
357;E17;E22;D01;3
357;E18;E22;;1
357;E17;E22;D01;6
357;E17;E22;D01;55
357;E17;E22;D01;1
357;E17;E22;E02;1
357;E17;E22;E02;1
357;E17;E22;D01;30
357;E17;E22;D01;1
357;E17;E22;E02;1
357;E18;E22;;112
357;E17;E22;D01;50
357;E17;E22;D01;1
357;E18;E22;;1
357;E18;E22;;3
357;E18;E22;;5
357;E17;E22;D01;11
357;D02;D02;;118
357;D02;D02;;115
357;D02;D02;;9
357;D04;D02;;2
357;D04;E22;;112
357;D05;D02;;1
357;D05;D02;;1
357;D06;D02;;2
357;D06;E22;;123
357;D07;D02;;7
357;D07;E22;;123
357;D08;D02;;1
357;D09;D02;;2
357;D12;D02;;1
357;D14;D02;;11
357;D14;E22;;44
357;D15;E22;;112
357;D99;D02;;346
357;D99;D02;;574
357;E17;D02;D01;21
357;E17;D02;E01;275
357;E17;D02;E01;449
357;E17;D02;E02;26
